# Turbidity, FNU._FNU@03254520.20180201.csv generated at 2018-07-09 04:22:27 (UTC+00:00) by AQUARIUS 18.1.204.0
# 
# Time series identifier: Turbidity, FNU._FNU@03254520
# Location: LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY
# UTC offset: (UTC-05:00)
# Value units: _FNU
# Value parameter: Turbidity, FNU
# Interpolation type: Instantaneous Values
# Time series type: Derived
# 
# Export options: Corrected signal from 2018-02-01T05:00:00Z to 2018-07-09T04:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-05:00), Value, Approval Level, Grade, Qualifiers
2018-05-13T09:45:00Z,2018-05-13 04:45:00,33.2,Working,50,
2018-05-13T10:00:00Z,2018-05-13 05:00:00,36,Working,50,
2018-05-13T10:15:00Z,2018-05-13 05:15:00,30.5,Working,50,
2018-05-13T10:30:00Z,2018-05-13 05:30:00,30.6,Working,50,
2018-05-13T10:45:00Z,2018-05-13 05:45:00,31.2,Working,50,
2018-05-13T11:00:00Z,2018-05-13 06:00:00,32,Working,50,
2018-05-13T11:15:00Z,2018-05-13 06:15:00,34.9,Working,50,
2018-05-13T11:30:00Z,2018-05-13 06:30:00,30.8,Working,50,
2018-05-13T11:45:00Z,2018-05-13 06:45:00,31.7,Working,50,
2018-05-13T12:00:00Z,2018-05-13 07:00:00,31.9,Working,50,
2018-05-13T12:15:00Z,2018-05-13 07:15:00,32.9,Working,50,
2018-05-13T12:30:00Z,2018-05-13 07:30:00,33.5,Working,50,
2018-05-13T12:45:00Z,2018-05-13 07:45:00,34.4,Working,50,
2018-05-13T13:00:00Z,2018-05-13 08:00:00,33.5,Working,50,
2018-05-13T13:15:00Z,2018-05-13 08:15:00,30.4,Working,50,
2018-05-13T13:30:00Z,2018-05-13 08:30:00,32.4,Working,50,
2018-05-13T13:45:00Z,2018-05-13 08:45:00,33.5,Working,50,
2018-05-13T14:00:00Z,2018-05-13 09:00:00,30.8,Working,50,
2018-05-13T14:15:00Z,2018-05-13 09:15:00,29.8,Working,50,
2018-05-13T14:30:00Z,2018-05-13 09:30:00,31.6,Working,50,
2018-05-13T14:45:00Z,2018-05-13 09:45:00,35.1,Working,50,
2018-05-13T15:00:00Z,2018-05-13 10:00:00,33.2,Working,50,
2018-05-13T15:15:00Z,2018-05-13 10:15:00,31.2,Working,50,
2018-05-13T15:30:00Z,2018-05-13 10:30:00,32.7,Working,50,
2018-05-13T15:45:00Z,2018-05-13 10:45:00,32.4,Working,50,
2018-05-13T16:00:00Z,2018-05-13 11:00:00,31.1,Working,50,
2018-05-13T16:15:00Z,2018-05-13 11:15:00,30,Working,50,
2018-05-13T16:30:00Z,2018-05-13 11:30:00,27.8,Working,50,
2018-05-13T16:45:00Z,2018-05-13 11:45:00,32.9,Working,50,
2018-05-13T17:00:00Z,2018-05-13 12:00:00,29.9,Working,50,
2018-05-13T17:15:00Z,2018-05-13 12:15:00,29.3,Working,50,
2018-05-13T17:30:00Z,2018-05-13 12:30:00,24.9,Working,50,
2018-05-13T17:45:00Z,2018-05-13 12:45:00,31.7,Working,50,
2018-05-13T18:00:00Z,2018-05-13 13:00:00,27.8,Working,50,
2018-05-13T18:15:00Z,2018-05-13 13:15:00,29.1,Working,50,
2018-05-13T18:30:00Z,2018-05-13 13:30:00,27.9,Working,50,
2018-05-13T18:45:00Z,2018-05-13 13:45:00,28.5,Working,50,
2018-05-13T19:00:00Z,2018-05-13 14:00:00,26.3,Working,50,
2018-05-13T19:15:00Z,2018-05-13 14:15:00,27.2,Working,50,
2018-05-13T19:30:00Z,2018-05-13 14:30:00,25.9,Working,50,
2018-05-13T19:45:00Z,2018-05-13 14:45:00,25.7,Working,50,
2018-05-13T20:00:00Z,2018-05-13 15:00:00,29.6,Working,50,
2018-05-13T20:15:00Z,2018-05-13 15:15:00,28.4,Working,50,
2018-05-13T20:30:00Z,2018-05-13 15:30:00,29.7,Working,50,
2018-05-13T20:45:00Z,2018-05-13 15:45:00,29.2,Working,50,
2018-05-13T21:00:00Z,2018-05-13 16:00:00,28,Working,50,
2018-05-13T21:15:00Z,2018-05-13 16:15:00,24.1,Working,50,
2018-05-13T21:30:00Z,2018-05-13 16:30:00,26.7,Working,50,
2018-05-13T21:45:00Z,2018-05-13 16:45:00,27.1,Working,50,
2018-05-13T22:00:00Z,2018-05-13 17:00:00,25.8,Working,50,
2018-05-13T22:15:00Z,2018-05-13 17:15:00,30.4,Working,50,
2018-05-13T22:30:00Z,2018-05-13 17:30:00,25.4,Working,50,
2018-05-13T22:45:00Z,2018-05-13 17:45:00,30.2,Working,50,
2018-05-13T23:00:00Z,2018-05-13 18:00:00,30.6,Working,50,
2018-05-13T23:15:00Z,2018-05-13 18:15:00,26.9,Working,50,
2018-05-13T23:30:00Z,2018-05-13 18:30:00,27.1,Working,50,
2018-05-13T23:45:00Z,2018-05-13 18:45:00,27.4,Working,50,
2018-05-14T00:00:00Z,2018-05-13 19:00:00,29,Working,50,
2018-05-14T00:15:00Z,2018-05-13 19:15:00,24.8,Working,50,
2018-05-14T00:30:00Z,2018-05-13 19:30:00,28.5,Working,50,
2018-05-14T00:45:00Z,2018-05-13 19:45:00,29.3,Working,50,
2018-05-14T01:00:00Z,2018-05-13 20:00:00,26.7,Working,50,
2018-05-14T01:15:00Z,2018-05-13 20:15:00,27.5,Working,50,
2018-05-14T01:30:00Z,2018-05-13 20:30:00,26,Working,50,
2018-05-14T01:45:00Z,2018-05-13 20:45:00,27.7,Working,50,
2018-05-14T02:00:00Z,2018-05-13 21:00:00,25.7,Working,50,
2018-05-14T02:15:00Z,2018-05-13 21:15:00,25.7,Working,50,
2018-05-14T02:30:00Z,2018-05-13 21:30:00,25.4,Working,50,
2018-05-14T02:45:00Z,2018-05-13 21:45:00,28.3,Working,50,
2018-05-14T03:00:00Z,2018-05-13 22:00:00,26.2,Working,50,
2018-05-14T03:15:00Z,2018-05-13 22:15:00,26.1,Working,50,
2018-05-14T03:30:00Z,2018-05-13 22:30:00,26.2,Working,50,
2018-05-14T03:45:00Z,2018-05-13 22:45:00,24.8,Working,50,
2018-05-14T04:00:00Z,2018-05-13 23:00:00,28.1,Working,50,
2018-05-14T04:15:00Z,2018-05-13 23:15:00,24.4,Working,50,
2018-05-14T04:30:00Z,2018-05-13 23:30:00,24.1,Working,50,
2018-05-14T04:45:00Z,2018-05-13 23:45:00,26,Working,50,
2018-05-14T05:00:00Z,2018-05-14 00:00:00,27,Working,50,
2018-05-14T05:15:00Z,2018-05-14 00:15:00,31.3,Working,50,
2018-05-14T05:30:00Z,2018-05-14 00:30:00,24.9,Working,50,
2018-05-14T05:45:00Z,2018-05-14 00:45:00,24.2,Working,50,
2018-05-14T06:00:00Z,2018-05-14 01:00:00,24.6,Working,50,
2018-05-14T06:15:00Z,2018-05-14 01:15:00,24.9,Working,50,
2018-05-14T06:30:00Z,2018-05-14 01:30:00,24.6,Working,50,
2018-05-14T06:45:00Z,2018-05-14 01:45:00,24,Working,50,
2018-05-14T07:00:00Z,2018-05-14 02:00:00,23.5,Working,50,
2018-05-14T07:15:00Z,2018-05-14 02:15:00,25.1,Working,50,
2018-05-14T07:30:00Z,2018-05-14 02:30:00,24.4,Working,50,
2018-05-14T07:45:00Z,2018-05-14 02:45:00,24.1,Working,50,
2018-05-14T08:00:00Z,2018-05-14 03:00:00,23,Working,50,
2018-05-14T08:15:00Z,2018-05-14 03:15:00,22.6,Working,50,
2018-05-14T08:30:00Z,2018-05-14 03:30:00,22.9,Working,50,
2018-05-14T08:45:00Z,2018-05-14 03:45:00,23.9,Working,50,
2018-05-14T09:00:00Z,2018-05-14 04:00:00,26.5,Working,50,
2018-05-14T09:15:00Z,2018-05-14 04:15:00,24.4,Working,50,
2018-05-14T09:30:00Z,2018-05-14 04:30:00,25.6,Working,50,
2018-05-14T09:45:00Z,2018-05-14 04:45:00,23.5,Working,50,
2018-05-14T10:00:00Z,2018-05-14 05:00:00,23.9,Working,50,
2018-05-14T10:15:00Z,2018-05-14 05:15:00,22.7,Working,50,
2018-05-14T10:30:00Z,2018-05-14 05:30:00,24,Working,50,
2018-05-14T10:45:00Z,2018-05-14 05:45:00,20.4,Working,50,
2018-05-14T11:00:00Z,2018-05-14 06:00:00,19.7,Working,50,
2018-05-14T11:15:00Z,2018-05-14 06:15:00,24.6,Working,50,
2018-05-14T11:30:00Z,2018-05-14 06:30:00,22.5,Working,50,
2018-05-14T11:45:00Z,2018-05-14 06:45:00,22.7,Working,50,
2018-05-14T12:00:00Z,2018-05-14 07:00:00,19.9,Working,50,
2018-05-14T12:15:00Z,2018-05-14 07:15:00,20.9,Working,50,
2018-05-14T12:30:00Z,2018-05-14 07:30:00,20.5,Working,50,
2018-05-14T12:45:00Z,2018-05-14 07:45:00,21.7,Working,50,
2018-05-14T13:00:00Z,2018-05-14 08:00:00,20.6,Working,50,
2018-05-14T13:15:00Z,2018-05-14 08:15:00,23.3,Working,50,
2018-05-14T13:30:00Z,2018-05-14 08:30:00,21.3,Working,50,
2018-05-14T13:45:00Z,2018-05-14 08:45:00,22.1,Working,50,
2018-05-14T14:00:00Z,2018-05-14 09:00:00,20.4,Working,50,
2018-05-14T14:15:00Z,2018-05-14 09:15:00,20.2,Working,50,
2018-05-14T14:30:00Z,2018-05-14 09:30:00,20.7,Working,50,
2018-05-14T14:45:00Z,2018-05-14 09:45:00,19.7,Working,50,
2018-05-14T15:00:00Z,2018-05-14 10:00:00,23.4,Working,50,
2018-05-14T15:15:00Z,2018-05-14 10:15:00,23.9,Working,50,
2018-05-14T15:30:00Z,2018-05-14 10:30:00,23.1,Working,50,
2018-05-14T15:45:00Z,2018-05-14 10:45:00,21.3,Working,50,
2018-05-14T16:00:00Z,2018-05-14 11:00:00,21.9,Working,50,
2018-05-14T16:15:00Z,2018-05-14 11:15:00,23.6,Working,50,
2018-05-14T16:30:00Z,2018-05-14 11:30:00,19.8,Working,50,
2018-05-14T16:45:00Z,2018-05-14 11:45:00,20.4,Working,50,
2018-05-14T17:00:00Z,2018-05-14 12:00:00,20.4,Working,50,
2018-05-14T17:15:00Z,2018-05-14 12:15:00,18.9,Working,50,
2018-05-14T17:30:00Z,2018-05-14 12:30:00,20,Working,50,
2018-05-14T17:45:00Z,2018-05-14 12:45:00,18.6,Working,50,
2018-05-14T18:00:00Z,2018-05-14 13:00:00,19.3,Working,50,
2018-05-14T18:15:00Z,2018-05-14 13:15:00,18.8,Working,50,
2018-05-14T18:30:00Z,2018-05-14 13:30:00,17.5,Working,50,
2018-05-14T18:45:00Z,2018-05-14 13:45:00,18.8,Working,50,
2018-05-14T19:00:00Z,2018-05-14 14:00:00,21.4,Working,50,
2018-05-14T19:15:00Z,2018-05-14 14:15:00,20,Working,50,
2018-05-14T19:30:00Z,2018-05-14 14:30:00,22.5,Working,50,
2018-05-14T19:45:00Z,2018-05-14 14:45:00,20.8,Working,50,
2018-05-14T20:00:00Z,2018-05-14 15:00:00,18.3,Working,50,
2018-05-14T20:15:00Z,2018-05-14 15:15:00,18.3,Working,50,
2018-05-14T20:30:00Z,2018-05-14 15:30:00,17.9,Working,50,
2018-05-14T20:45:00Z,2018-05-14 15:45:00,18.5,Working,50,
2018-05-14T21:00:00Z,2018-05-14 16:00:00,20.1,Working,50,
2018-05-14T21:15:00Z,2018-05-14 16:15:00,18.9,Working,50,
2018-05-14T21:30:00Z,2018-05-14 16:30:00,17.5,Working,50,
2018-05-14T21:45:00Z,2018-05-14 16:45:00,17.4,Working,50,
2018-05-14T22:00:00Z,2018-05-14 17:00:00,16.6,Working,50,
2018-05-14T22:15:00Z,2018-05-14 17:15:00,19,Working,50,
2018-05-14T22:30:00Z,2018-05-14 17:30:00,17.4,Working,50,
2018-05-14T22:45:00Z,2018-05-14 17:45:00,17.2,Working,50,
2018-05-14T23:00:00Z,2018-05-14 18:00:00,16.5,Working,50,
2018-05-14T23:15:00Z,2018-05-14 18:15:00,17.1,Working,50,
2018-05-14T23:30:00Z,2018-05-14 18:30:00,16.4,Working,50,
2018-05-14T23:45:00Z,2018-05-14 18:45:00,16.9,Working,50,
2018-05-15T00:00:00Z,2018-05-14 19:00:00,17,Working,50,
2018-05-15T00:15:00Z,2018-05-14 19:15:00,17,Working,50,
2018-05-15T00:30:00Z,2018-05-14 19:30:00,17.6,Working,50,
2018-05-15T00:45:00Z,2018-05-14 19:45:00,19,Working,50,
2018-05-15T01:00:00Z,2018-05-14 20:00:00,16.9,Working,50,
2018-05-15T01:15:00Z,2018-05-14 20:15:00,17.4,Working,50,
2018-05-15T01:30:00Z,2018-05-14 20:30:00,16.5,Working,50,
2018-05-15T01:45:00Z,2018-05-14 20:45:00,17.2,Working,50,
2018-05-15T02:00:00Z,2018-05-14 21:00:00,18.2,Working,50,
2018-05-15T02:15:00Z,2018-05-14 21:15:00,17.9,Working,50,
2018-05-15T02:30:00Z,2018-05-14 21:30:00,16.8,Working,50,
2018-05-15T02:45:00Z,2018-05-14 21:45:00,17.9,Working,50,
2018-05-15T03:00:00Z,2018-05-14 22:00:00,17.7,Working,50,
2018-05-15T03:15:00Z,2018-05-14 22:15:00,16.5,Working,50,
2018-05-15T03:30:00Z,2018-05-14 22:30:00,18.6,Working,50,
2018-05-15T03:45:00Z,2018-05-14 22:45:00,16.5,Working,50,
2018-05-15T04:00:00Z,2018-05-14 23:00:00,18.4,Working,50,
2018-05-15T04:15:00Z,2018-05-14 23:15:00,16.6,Working,50,
2018-05-15T04:30:00Z,2018-05-14 23:30:00,16.3,Working,50,
2018-05-15T04:45:00Z,2018-05-14 23:45:00,19.1,Working,50,
2018-05-15T05:00:00Z,2018-05-15 00:00:00,14.9,Working,50,
2018-05-15T05:15:00Z,2018-05-15 00:15:00,19.3,Working,50,
2018-05-15T05:30:00Z,2018-05-15 00:30:00,16.1,Working,50,
2018-05-15T05:45:00Z,2018-05-15 00:45:00,19.7,Working,50,
2018-05-15T06:00:00Z,2018-05-15 01:00:00,18.8,Working,50,
2018-05-15T06:15:00Z,2018-05-15 01:15:00,24.4,Working,50,
2018-05-15T06:30:00Z,2018-05-15 01:30:00,19.5,Working,50,
2018-05-15T06:45:00Z,2018-05-15 01:45:00,18.1,Working,50,
2018-05-15T07:00:00Z,2018-05-15 02:00:00,15.7,Working,50,
2018-05-15T07:15:00Z,2018-05-15 02:15:00,16.9,Working,50,
2018-05-15T07:30:00Z,2018-05-15 02:30:00,16.9,Working,50,
2018-05-15T07:45:00Z,2018-05-15 02:45:00,18.3,Working,50,
2018-05-15T08:00:00Z,2018-05-15 03:00:00,16.6,Working,50,
2018-05-15T08:15:00Z,2018-05-15 03:15:00,21.6,Working,50,
2018-05-15T08:30:00Z,2018-05-15 03:30:00,16.7,Working,50,
2018-05-15T08:45:00Z,2018-05-15 03:45:00,17.4,Working,50,
2018-05-15T09:00:00Z,2018-05-15 04:00:00,17.3,Working,50,
2018-05-15T09:15:00Z,2018-05-15 04:15:00,17.2,Working,50,
2018-05-15T09:30:00Z,2018-05-15 04:30:00,15.3,Working,50,
2018-05-15T09:45:00Z,2018-05-15 04:45:00,19.2,Working,50,
2018-05-15T10:00:00Z,2018-05-15 05:00:00,19,Working,50,
2018-05-15T10:15:00Z,2018-05-15 05:15:00,16.1,Working,50,
2018-05-15T10:30:00Z,2018-05-15 05:30:00,15.4,Working,50,
2018-05-15T10:45:00Z,2018-05-15 05:45:00,16.2,Working,50,
2018-05-15T11:00:00Z,2018-05-15 06:00:00,18.3,Working,50,
2018-05-15T11:15:00Z,2018-05-15 06:15:00,17.2,Working,50,
2018-05-15T11:30:00Z,2018-05-15 06:30:00,20.2,Working,50,
2018-05-15T11:45:00Z,2018-05-15 06:45:00,17,Working,50,
2018-05-15T12:00:00Z,2018-05-15 07:00:00,17.6,Working,50,
2018-05-15T12:15:00Z,2018-05-15 07:15:00,18.8,Working,50,
2018-05-15T12:30:00Z,2018-05-15 07:30:00,16.5,Working,50,
2018-05-15T12:45:00Z,2018-05-15 07:45:00,17.6,Working,50,
2018-05-15T13:00:00Z,2018-05-15 08:00:00,16.3,Working,50,
2018-05-15T13:15:00Z,2018-05-15 08:15:00,17.7,Working,50,
2018-05-15T13:30:00Z,2018-05-15 08:30:00,18.8,Working,50,
2018-05-15T13:45:00Z,2018-05-15 08:45:00,17.7,Working,50,
2018-05-15T14:00:00Z,2018-05-15 09:00:00,17.6,Working,50,
2018-05-15T14:15:00Z,2018-05-15 09:15:00,15.6,Working,50,
2018-05-15T14:30:00Z,2018-05-15 09:30:00,18.8,Working,50,
2018-05-15T14:45:00Z,2018-05-15 09:45:00,17.4,Working,50,
2018-05-15T15:00:00Z,2018-05-15 10:00:00,16.3,Working,50,
2018-05-15T15:15:00Z,2018-05-15 10:15:00,17.5,Working,50,
2018-05-15T15:30:00Z,2018-05-15 10:30:00,15.2,Working,50,
2018-05-15T15:45:00Z,2018-05-15 10:45:00,17.8,Working,50,
2018-05-15T16:00:00Z,2018-05-15 11:00:00,17.8,Working,50,
2018-05-15T16:15:00Z,2018-05-15 11:15:00,14.9,Working,50,
2018-05-15T16:30:00Z,2018-05-15 11:30:00,16.1,Working,50,
2018-05-15T16:45:00Z,2018-05-15 11:45:00,17.6,Working,50,
2018-05-15T17:00:00Z,2018-05-15 12:00:00,16.8,Working,50,
2018-05-15T17:15:00Z,2018-05-15 12:15:00,17.3,Working,50,
2018-05-15T17:30:00Z,2018-05-15 12:30:00,17.6,Working,50,
2018-05-15T17:45:00Z,2018-05-15 12:45:00,14.7,Working,50,
2018-05-15T18:00:00Z,2018-05-15 13:00:00,16.8,Working,50,
2018-05-15T18:15:00Z,2018-05-15 13:15:00,18.3,Working,50,
2018-05-15T18:30:00Z,2018-05-15 13:30:00,21.2,Working,50,
2018-05-15T18:45:00Z,2018-05-15 13:45:00,16.5,Working,50,
2018-05-15T19:00:00Z,2018-05-15 14:00:00,16.2,Working,50,
2018-05-15T19:15:00Z,2018-05-15 14:15:00,15.1,Working,50,
2018-05-15T19:30:00Z,2018-05-15 14:30:00,15.7,Working,50,
2018-05-15T19:45:00Z,2018-05-15 14:45:00,14.7,Working,50,
2018-05-15T20:00:00Z,2018-05-15 15:00:00,15.3,Working,50,
2018-05-15T20:15:00Z,2018-05-15 15:15:00,14.8,Working,50,
2018-05-15T20:30:00Z,2018-05-15 15:30:00,14.8,Working,50,
2018-05-15T20:45:00Z,2018-05-15 15:45:00,16.9,Working,50,
2018-05-15T21:00:00Z,2018-05-15 16:00:00,16.6,Working,50,
2018-05-15T21:15:00Z,2018-05-15 16:15:00,14.7,Working,50,
2018-05-15T21:30:00Z,2018-05-15 16:30:00,16.9,Working,50,
2018-05-15T21:45:00Z,2018-05-15 16:45:00,16.6,Working,50,
2018-05-15T22:00:00Z,2018-05-15 17:00:00,14,Working,50,
2018-05-15T22:15:00Z,2018-05-15 17:15:00,16.1,Working,50,
2018-05-15T22:30:00Z,2018-05-15 17:30:00,16.1,Working,50,
2018-05-15T22:45:00Z,2018-05-15 17:45:00,16.3,Working,50,
2018-05-15T23:00:00Z,2018-05-15 18:00:00,16.7,Working,50,
2018-05-15T23:15:00Z,2018-05-15 18:15:00,16.3,Working,50,
2018-05-15T23:30:00Z,2018-05-15 18:30:00,20.7,Working,50,
2018-05-15T23:45:00Z,2018-05-15 18:45:00,16,Working,50,
2018-05-16T00:00:00Z,2018-05-15 19:00:00,14.6,Working,50,
2018-05-16T00:15:00Z,2018-05-15 19:15:00,13.6,Working,50,
2018-05-16T00:30:00Z,2018-05-15 19:30:00,15.3,Working,50,
2018-05-16T00:45:00Z,2018-05-15 19:45:00,16.2,Working,50,
2018-05-16T01:00:00Z,2018-05-15 20:00:00,14.7,Working,50,
2018-05-16T01:15:00Z,2018-05-15 20:15:00,14.5,Working,50,
2018-05-16T01:30:00Z,2018-05-15 20:30:00,16.1,Working,50,
2018-05-16T01:45:00Z,2018-05-15 20:45:00,13.7,Working,50,
2018-05-16T02:00:00Z,2018-05-15 21:00:00,15.7,Working,50,
2018-05-16T02:15:00Z,2018-05-15 21:15:00,15,Working,50,
2018-05-16T02:30:00Z,2018-05-15 21:30:00,14.5,Working,50,
2018-05-16T02:45:00Z,2018-05-15 21:45:00,13.5,Working,50,
2018-05-16T03:00:00Z,2018-05-15 22:00:00,16.3,Working,50,
2018-05-16T03:15:00Z,2018-05-15 22:15:00,14.3,Working,50,
2018-05-16T03:30:00Z,2018-05-15 22:30:00,15.6,Working,50,
2018-05-16T03:45:00Z,2018-05-15 22:45:00,17.3,Working,50,
2018-05-16T04:00:00Z,2018-05-15 23:00:00,13.3,Working,50,
2018-05-16T04:15:00Z,2018-05-15 23:15:00,13.3,Working,50,
2018-05-16T04:30:00Z,2018-05-15 23:30:00,13.4,Working,50,
2018-05-16T04:45:00Z,2018-05-15 23:45:00,12.9,Working,50,
2018-05-16T05:00:00Z,2018-05-16 00:00:00,15.1,Working,50,
2018-05-16T05:15:00Z,2018-05-16 00:15:00,12.9,Working,50,
2018-05-16T05:30:00Z,2018-05-16 00:30:00,13.6,Working,50,
2018-05-16T05:45:00Z,2018-05-16 00:45:00,13.1,Working,50,
2018-05-16T06:00:00Z,2018-05-16 01:00:00,13.9,Working,50,
2018-05-16T06:15:00Z,2018-05-16 01:15:00,13.9,Working,50,
2018-05-16T06:30:00Z,2018-05-16 01:30:00,13.2,Working,50,
2018-05-16T06:45:00Z,2018-05-16 01:45:00,16.9,Working,50,
2018-05-16T07:00:00Z,2018-05-16 02:00:00,16,Working,50,
2018-05-16T07:15:00Z,2018-05-16 02:15:00,15.3,Working,50,
2018-05-16T07:30:00Z,2018-05-16 02:30:00,13.3,Working,50,
2018-05-16T07:45:00Z,2018-05-16 02:45:00,13.2,Working,50,
2018-05-16T08:00:00Z,2018-05-16 03:00:00,13.2,Working,50,
2018-05-16T08:15:00Z,2018-05-16 03:15:00,13.9,Working,50,
2018-05-16T08:30:00Z,2018-05-16 03:30:00,15.8,Working,50,
2018-05-16T08:45:00Z,2018-05-16 03:45:00,12.5,Working,50,
2018-05-16T09:00:00Z,2018-05-16 04:00:00,12.3,Working,50,
2018-05-16T09:15:00Z,2018-05-16 04:15:00,12.6,Working,50,
2018-05-16T09:30:00Z,2018-05-16 04:30:00,13.4,Working,50,
2018-05-16T09:45:00Z,2018-05-16 04:45:00,11.7,Working,50,
2018-05-16T10:00:00Z,2018-05-16 05:00:00,15.1,Working,50,
2018-05-16T10:15:00Z,2018-05-16 05:15:00,15,Working,50,
2018-05-16T10:30:00Z,2018-05-16 05:30:00,14.9,Working,50,
2018-05-16T10:45:00Z,2018-05-16 05:45:00,13.2,Working,50,
2018-05-16T11:00:00Z,2018-05-16 06:00:00,14.7,Working,50,
2018-05-16T11:15:00Z,2018-05-16 06:15:00,16.5,Working,50,
2018-05-16T11:30:00Z,2018-05-16 06:30:00,14.4,Working,50,
2018-05-16T11:45:00Z,2018-05-16 06:45:00,12,Working,50,
2018-05-16T12:00:00Z,2018-05-16 07:00:00,14.5,Working,50,
2018-05-16T12:15:00Z,2018-05-16 07:15:00,17.8,Working,50,
2018-05-16T12:30:00Z,2018-05-16 07:30:00,15.1,Working,50,
2018-05-16T12:45:00Z,2018-05-16 07:45:00,15.7,Working,50,
2018-05-16T13:00:00Z,2018-05-16 08:00:00,13.3,Working,50,
2018-05-16T13:15:00Z,2018-05-16 08:15:00,13.1,Working,50,
2018-05-16T13:30:00Z,2018-05-16 08:30:00,13,Working,50,
2018-05-16T13:45:00Z,2018-05-16 08:45:00,13.4,Working,50,
2018-05-16T14:00:00Z,2018-05-16 09:00:00,15.2,Working,50,
2018-05-16T14:15:00Z,2018-05-16 09:15:00,13.9,Working,50,
2018-05-16T14:30:00Z,2018-05-16 09:30:00,14.2,Working,50,
2018-05-16T14:45:00Z,2018-05-16 09:45:00,14.9,Working,50,
2018-05-16T15:00:00Z,2018-05-16 10:00:00,12.7,Working,50,
2018-05-16T15:15:00Z,2018-05-16 10:15:00,13.2,Working,50,
2018-05-16T15:30:00Z,2018-05-16 10:30:00,15.8,Working,50,
2018-05-16T15:45:00Z,2018-05-16 10:45:00,14.3,Working,50,
2018-05-16T16:00:00Z,2018-05-16 11:00:00,14,Working,50,
2018-05-16T16:15:00Z,2018-05-16 11:15:00,12.8,Working,50,
2018-05-16T16:30:00Z,2018-05-16 11:30:00,14.1,Working,50,
2018-05-16T16:45:00Z,2018-05-16 11:45:00,16.5,Working,50,
2018-05-16T17:00:00Z,2018-05-16 12:00:00,13.7,Working,50,
2018-05-16T17:15:00Z,2018-05-16 12:15:00,14.1,Working,50,
2018-05-16T17:30:00Z,2018-05-16 12:30:00,15.9,Working,50,
2018-05-16T17:45:00Z,2018-05-16 12:45:00,13,Working,50,
2018-05-16T18:00:00Z,2018-05-16 13:00:00,14.8,Working,50,
2018-05-16T18:15:00Z,2018-05-16 13:15:00,15.8,Working,50,
2018-05-16T18:30:00Z,2018-05-16 13:30:00,14.8,Working,50,
2018-05-16T18:45:00Z,2018-05-16 13:45:00,15.8,Working,50,
2018-05-16T19:00:00Z,2018-05-16 14:00:00,14.6,Working,50,
2018-05-16T19:15:00Z,2018-05-16 14:15:00,15.5,Working,50,
2018-05-16T19:30:00Z,2018-05-16 14:30:00,17.4,Working,50,
2018-05-16T19:45:00Z,2018-05-16 14:45:00,13.9,Working,50,
2018-05-16T20:00:00Z,2018-05-16 15:00:00,13.4,Working,50,
2018-05-16T20:15:00Z,2018-05-16 15:15:00,14.6,Working,50,
2018-05-16T20:30:00Z,2018-05-16 15:30:00,20,Working,50,
2018-05-16T20:45:00Z,2018-05-16 15:45:00,12,Working,50,
2018-05-16T21:00:00Z,2018-05-16 16:00:00,12.2,Working,50,
2018-05-16T21:15:00Z,2018-05-16 16:15:00,12.5,Working,50,
2018-05-16T21:30:00Z,2018-05-16 16:30:00,16,Working,50,
2018-05-16T21:45:00Z,2018-05-16 16:45:00,15.2,Working,50,
2018-05-16T22:00:00Z,2018-05-16 17:00:00,14.5,Working,50,
2018-05-16T22:15:00Z,2018-05-16 17:15:00,17.8,Working,50,
2018-05-16T22:30:00Z,2018-05-16 17:30:00,16.2,Working,50,
2018-05-16T22:45:00Z,2018-05-16 17:45:00,14,Working,50,
2018-05-16T23:00:00Z,2018-05-16 18:00:00,14.8,Working,50,
2018-05-16T23:15:00Z,2018-05-16 18:15:00,13.9,Working,50,
2018-05-16T23:30:00Z,2018-05-16 18:30:00,14.4,Working,50,
2018-05-16T23:45:00Z,2018-05-16 18:45:00,12.5,Working,50,
2018-05-17T00:00:00Z,2018-05-16 19:00:00,12.5,Working,50,
2018-05-17T00:15:00Z,2018-05-16 19:15:00,12,Working,50,
2018-05-17T00:30:00Z,2018-05-16 19:30:00,12.6,Working,50,
2018-05-17T00:45:00Z,2018-05-16 19:45:00,12.7,Working,50,
2018-05-17T01:00:00Z,2018-05-16 20:00:00,12.8,Working,50,
2018-05-17T01:15:00Z,2018-05-16 20:15:00,13.9,Working,50,
2018-05-17T01:30:00Z,2018-05-16 20:30:00,16.7,Working,50,
2018-05-17T01:45:00Z,2018-05-16 20:45:00,14.1,Working,50,
2018-05-17T02:00:00Z,2018-05-16 21:00:00,14.1,Working,50,
2018-05-17T02:15:00Z,2018-05-16 21:15:00,15.6,Working,50,
2018-05-17T02:30:00Z,2018-05-16 21:30:00,15.5,Working,50,
2018-05-17T02:45:00Z,2018-05-16 21:45:00,13.1,Working,50,
2018-05-17T03:00:00Z,2018-05-16 22:00:00,15.7,Working,50,
2018-05-17T03:15:00Z,2018-05-16 22:15:00,15.9,Working,50,
2018-05-17T03:30:00Z,2018-05-16 22:30:00,14.5,Working,50,
2018-05-17T03:45:00Z,2018-05-16 22:45:00,16.3,Working,50,
